,index,Route,SENS,PR_FIN,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,X,Y,Estimated pr,Estimation delta
924,103113,A0001,2,141,2.87375854,50.05773819,2.87377465,50.05764925,2.873766595,50.05769372,142,11.836147839439729
925,103213,A0001,2,140,2.87553408,50.04882568,2.87555946,50.04873685,2.8755467699999997,50.048781265,141,6.903988763564018
926,103312,A0001,2,139,2.87973305,50.04037467,2.87978577,50.04029163,2.87975941,50.040333149999995,140,28.824008281929817
927,103413,A0001,2,138,2.88395086,50.0317379,2.88397299,50.0316485,2.8839619250000004,50.03169320000001,139,3.299037748438715
928,103512,A0001,2,137,2.8838149,50.02287188,2.88379053,50.02278386,2.883802715,50.02282787,138,13.360242183359206
929,103612,A0001,2,137,2.87965514,50.01430876,2.8796062,50.01422472,2.87963067,50.01426674,137,10.696621313910757
930,103712,A0001,2,136,2.87590243,50.00568161,2.87588388,50.00559274,2.875893155,50.005637175000004,136,11.71279154307046
931,103812,A0001,2,135,2.87487943,49.99670626,2.87486383,49.99661774,2.87487163,49.996662,135,13.70655174804039
932,103912,A0001,2,134,2.87139036,49.98802126,2.87134492,49.98793632,2.87136764,49.98797879,134,11.042673265935408
933,104012,A0001,2,133,2.86681176,49.97952281,2.86676596,49.97943732,2.8667888599999998,49.979480065000004,133,11.851762790430293
934,104280,A0001,2,186,2.98251812,50.42762985,2.98256743,50.4275449,2.9825427749999998,50.427587375,186,12.5179305401243
935,104381,A0001,2,185,2.98517185,50.41876176,2.98517525,50.41867253,2.98517355,50.418717145,185,10.661637180594093
936,104465,A0001,2,69,2.69519982,49.42866717,2.69519265,49.42857723,2.695196235,49.4286222,70,12.229914371883945
937,104565,A0001,2,68,2.69444208,49.41970682,2.69443398,49.41961747,2.6944380299999997,49.419662145000004,69,12.556560097284798
938,104666,A0001,2,67,2.6937097,49.41062744,2.69370593,49.41053644,2.693707815,49.41058194,68,13.29770004547998
939,104766,A0001,2,66,2.69545583,49.40173359,2.69548769,49.40164577,2.69547176,49.401689680000004,67,18.603130933851347
940,104767,A0001,2,66,2.69548769,49.40164577,2.69551981,49.40155796,2.6955037500000003,49.401601865,67,8.73854818118977
941,104866,A0001,2,65,2.69866907,49.3929914,2.69870071,49.3929036,2.69868489,49.3929475,66,10.63168742431962
942,104966,A0001,2,64,2.70188148,49.38424923,2.70191407,49.38416092,2.701897775,49.384205075,65,8.761325342672642
943,105066,A0001,2,63,2.70386793,49.37535898,2.70387427,49.37526917,2.7038710999999997,49.375314075000006,64,8.1857748387147
944,105165,A0001,2,62,2.70384447,49.36646359,2.70384314,49.36637376,2.703843805,49.366418675000006,63,9.572632682036527
945,105265,A0001,2,61,2.70252406,49.35752803,2.7025045,49.35743879,2.70251428,49.35748341,62,15.331908796332359
946,105365,A0001,2,60,2.69990919,49.34869882,2.69987113,49.34861246,2.69989016,49.348655640000004,61,7.8669460560676345
947,105465,A0001,2,59,2.69599162,49.34007524,2.69595304,49.33998941,2.69597233,49.340032324999996,60,12.732081293283567
948,105564,A0001,2,58,2.69211386,49.33153769,2.69207512,49.33145255,2.69209449,49.33149512,59,11.223669280672906
949,105666,A0001,2,57,2.6881213,49.32274539,2.68808311,49.32265918,2.688102205,49.322702285000005,58,6.711038457320054
950,105765,A0001,2,56,2.68518777,49.31405809,2.68516342,49.31397011,2.685175595,49.3140141,57,12.095382975425599
951,105867,A0001,2,55,2.68510548,49.30503322,2.68515411,49.30494946,2.685129795,49.30499134,56,7.970472469648347
952,105966,A0001,2,54,2.68988872,49.29680121,2.68990911,49.29671252,2.6898989149999997,49.296756865,55,19.0807137224274
953,106066,A0001,2,53,2.69207401,49.2879502,2.69210599,49.28786256,2.69209,49.287906379999995,54,21.952484974216098
954,106166,A0001,2,52,2.69570634,49.27928967,2.69572444,49.27920038,2.69571539,49.279245024999994,53,17.33796010885792
955,106267,A0001,2,51,2.69327394,49.27048043,2.69321849,49.27039814,2.6932462150000003,49.270439284999995,52,12.387676682365054
956,106365,A0001,2,50,2.6879524,49.26237485,2.68789989,49.26229123,2.687926145,49.26233304,51,20.903436953148784
957,106464,A0001,2,49,2.68274064,49.25414615,2.68268662,49.25406332,2.6827136300000003,49.254104735,50,23.432432383478353
958,106564,A0001,2,48,2.674853,49.24687637,2.67475648,49.24681307,2.67480474,49.24684472,49,23.514415303954475
959,106565,A0001,2,48,2.67475648,49.24681307,2.67465857,49.246749,2.674707525,49.246781035,49,13.507024538179968
960,106666,A0001,2,47,2.66495043,49.24038826,2.66485528,49.24032311,2.6649028550000002,49.240355685,48,3.449276965533244
961,106766,A0001,2,46,2.6568411,49.23313901,2.65676579,49.23306418,2.656803445,49.233101595,47,4.558074609753755
962,106865,A0001,2,45,2.64865674,49.22607408,2.64855469,49.22601421,2.648605715,49.226044145,46,18.945436651302803
963,106964,A0001,2,44,2.63759177,49.22091348,2.63747802,49.22086278,2.637534895,49.22088813,45,18.121251038359613
964,107165,A0001,2,42,2.61565761,49.21002921,2.61556669,49.20996076,2.61561215,49.209994985,43,13.480882189315428
965,107266,A0001,2,41,2.60836221,49.20233328,2.60830515,49.20225173,2.6083336800000003,49.202292505,42,4.510749554556459
966,107365,A0001,2,40,2.60335726,49.19408447,2.60333615,49.19399546,2.603346705,49.194039965,41,8.8727255518868
967,107465,A0001,2,39,2.60505675,49.18523644,2.6050745,49.18514737,2.605065625,49.185191904999996,40,17.067616170994977
968,107565,A0001,2,38,2.6024848,49.17657711,2.60241865,49.1764981,2.602451725,49.176537605,39,8.60543557844876
969,107665,A0001,2,37,2.59925525,49.16798051,2.59925451,49.16789116,2.59925488,49.167935835,38,8.946992506515183
970,107765,A0001,2,36,2.59486361,49.15963004,2.59477998,49.15955941,2.594821795,49.159594725000005,37,8.124478999887504
971,107865,A0001,2,35,2.5861108,49.15269615,2.58602387,49.15262641,2.586067335,49.152661280000004,36,7.472117755345571
972,107965,A0001,2,34,2.57735702,49.145772,2.57726972,49.14570344,2.5773133699999997,49.14573772,35,4.120416656648016
973,108065,A0001,2,33,2.56860573,49.13885294,2.56851796,49.13878379,2.5685618449999996,49.138818365,34,4.06384074740298
974,108165,A0001,2,32,2.56026725,49.13173222,2.56020176,49.13165328,2.560234505,49.13169275,33,11.245116042948055
975,108265,A0001,2,31,2.55674577,49.12312716,2.55673425,49.12303769,2.55674001,49.123082425,32,12.58652570542074
976,108464,A0001,2,29,2.55108529,49.10571677,2.5510715,49.10562783,2.551078395,49.1056723,30,15.836565692050272
977,108566,A0001,2,28,2.55000456,49.09659002,2.55000881,49.09650017,2.550006685,49.096545094999996,29,2.7508580794377013
978,108665,A0001,2,27,2.55073943,49.0877011,2.55074696,49.08761167,2.550743195,49.087656385,28,12.587430388928832
979,108765,A0001,2,26,2.55150284,49.07871574,2.55151067,49.07862656,2.551506755,49.07867115,27,16.339015069106956
980,108865,A0001,2,25,2.55226976,49.06972821,2.55227762,49.06963802,2.55227369,49.069683115000004,26,8.62048177134621
981,108965,A0001,2,24,2.55131438,49.06078802,2.55127814,49.06070176,2.55129626,49.060744889999995,25,10.330573485942256
982,109065,A0001,2,23,2.54780343,49.05211649,2.54778351,49.05202753,2.5477934700000002,49.05207201,24,6.999743650232422
983,109165,A0001,2,22,2.54411792,49.04348931,2.54406738,49.04340592,2.54409265,49.043447615,23,5.193454881400861
984,109265,A0001,2,21,2.54055606,49.03482823,2.54052399,49.03474068,2.5405400250000003,49.034784455,22,3.9616106348416364
985,109465,A0001,2,19,2.53228553,49.01768151,2.53224232,49.0175956,2.5322639249999996,49.017638555000005,20,16.37810631749537
986,109565,A0001,2,18,2.52796257,49.0091439,2.52791929,49.00905934,2.5279409299999998,49.009101619999996,19,3.8829606356566164
987,109680,A0001,2,91,2.7552394,49.61280132,2.75523827,49.61271184,2.755238835,49.61275658,91,9.918635582639276
988,109884,A0001,2,89,2.75090052,49.59472268,2.75086672,49.59463496,2.7508836199999998,49.59467882,89,8.059736330415067
989,110183,A0001,2,86,2.73931337,49.56891209,2.73927244,49.56882657,2.739292905,49.56886933,86,21.6135911017598
990,110184,A0001,2,86,2.73927244,49.56882657,2.73923135,49.5687411,2.7392518949999998,49.568783835,86,11.670234142947002
991,110284,A0001,2,85,2.73518997,49.56024692,2.73514905,49.56016066,2.73516951,49.56020379,85,4.468838277748263
992,110384,A0001,2,84,2.73119294,49.55162878,2.73115685,49.55154208,2.731174895,49.55158543,84,5.483910462238003
993,110478,A0001,2,83,2.72806612,49.54341509,2.72803343,49.54332829,2.7280497749999997,49.54337169,83,3.7883803048352025
994,110583,A0001,2,82,2.72463644,49.53423905,2.72460308,49.53415119,2.72461976,49.53419512,82,11.288736822192348
995,110684,A0001,2,80,2.72175028,49.52537049,2.72173188,49.52528121,2.72174108,49.52532585,81,1.2873805233686002
996,110784,A0001,2,80,2.71990189,49.51647023,2.71988391,49.51638091,2.7198929,49.51642557,80,1.8675305207947452
997,110883,A0001,2,79,2.71806475,49.50764933,2.71804627,49.50756029,2.71805551,49.507604810000004,79,8.732112945463378
998,110984,A0001,2,78,2.71618666,49.49864683,2.7161682,49.49855706,2.71617743,49.498601945000004,78,3.8961992776187633
999,111183,A0001,2,76,2.71248518,49.48089377,2.71246636,49.48080353,2.71247577,49.48084865,76,17.05909134811172
1000,111583,A0001,2,72,2.6970897,49.44651017,2.69706781,49.44642115,2.6970787549999997,49.44646566,72,16.5992135491911
1001,111737,A0004,2,108,3.68061054,49.14953072,3.68047437,49.1495273,3.6805424550000003,49.14952901,108,6.584268650488655
1002,111838,A0004,2,107,3.66685012,49.14926626,3.6667128,49.14926325,3.66678146,49.149264755,107,2.552700826748177
1003,111933,A0004,2,109,3.69401788,49.15056977,3.69388372,49.15055145,3.6939508,49.15056061,109,24.684378935055317
1004,112016,A0004,2,110,3.70717395,49.15312195,3.70704596,49.15308911,3.707109955,49.153105530000005,110,17.88433071973086
1005,112143,A0004,2,112,3.73053578,49.16232529,3.7304319,49.16226517,3.7304838399999998,49.16229523,112,11.00456156476754
1006,112243,A0004,2,111,3.71944367,49.15706669,3.71932527,49.15702025,3.71938447,49.157043470000005,111,1.374948605915592
1007,112605,A0004,2,223,4.9337538,49.07806671,4.93361954,49.07804854,4.93368667,49.078057625,217,5.228087945733217
1008,112704,A0004,2,222,4.92036937,49.07657671,4.92023229,49.07657381,4.92030083,49.07657526,216,6.364285997287572
1009,112804,A0004,2,220,4.90730058,49.07419265,4.90717307,49.07416113,4.907236825,49.074176890000004,215,5.093620057949308
1010,112903,A0004,2,218,4.89428431,49.07189018,4.89414837,49.07188446,4.89421634,49.07188732,214,5.620470617722745
1011,113003,A0004,2,216,4.8806231,49.07248489,4.88048598,49.072494,4.88055454,49.072489445,213,2.6404399023450926
1012,113103,A0004,2,214,4.86700644,49.07346745,4.8668714,49.07348387,4.86693892,49.07347566,212,1.8977683213339678
1013,113203,A0004,2,212,4.8535698,49.07508489,4.85343412,49.07509017,4.85350196,49.075087530000005,211,1.8851116634469602
1014,113303,A0004,2,210,4.8398807,49.07515675,4.83974471,49.0751679,4.839812705,49.075162324999994,210,1.9279649157137209
1015,113347,A0004,2,222,4.98341899,49.09240323,4.98328743,49.09238016,4.98335321,49.092391695,221,10.2041423663117
1016,113489,A0004,2,254,5.20547222,49.09089558,5.20533666,49.09088316,5.205404440000001,49.09088937,238,13.606827151984358
1017,113588,A0004,2,252,5.19223551,49.0889788,5.19210119,49.08896241,5.192168349999999,49.088970605,237,9.692030995277737
1018,113688,A0004,2,250,5.1785641,49.08904878,5.1784258,49.08905199,5.17849495,49.089050385,236,3.65001603693731
1019,113788,A0004,2,248,5.1652387,49.08720415,5.16510196,49.0872052,5.1651703300000005,49.087204674999995,235,32.18471036322297
1020,113888,A0004,2,246,5.1525374,49.09024943,5.15241335,49.09028486,5.152475375,49.090267145,234,29.446933157122068
1021,113988,A0004,2,244,5.13915185,49.09195721,5.13901757,49.09196798,5.1390847100000006,49.091962595,233,16.979660811141088
1022,114088,A0004,2,242,5.12552467,49.09261677,5.12538842,49.09260435,5.1254565450000005,49.09261056,232,29.382999516198694
1023,114187,A0004,2,240,5.11210382,49.09148955,5.11196759,49.0914909,5.112035705,49.091490225,231,7.583188826686332
1024,114287,A0004,2,238,5.09843431,49.09173294,5.09829831,49.09174109,5.098366309999999,49.091737015,230,30.69157918972796
1025,114387,A0004,2,236,5.08582248,49.09500357,5.08570464,49.09504885,5.08576356,49.09502621,229,41.603181225324974
1026,114488,A0004,2,234,5.0726152,49.09690472,5.07248024,49.09689214,5.07254772,49.096898429999996,228,28.543032605846918
1027,114587,A0004,2,232,5.05946742,49.09477347,5.05933225,49.09476047,5.059399835,49.094766969999995,227,21.65834970312581
1028,114687,A0004,2,230,5.04601665,49.09594115,5.0458904,49.09597462,5.045953525,49.095957885000004,226,7.190801414910765
1029,114786,A0004,2,228,5.03342529,49.09924976,5.03329302,49.0992739,5.033359155,49.09926183,225,22.093761685016442
1030,114887,A0004,2,226,5.02055409,49.09730032,5.02045256,49.09724041,5.020503325,49.097270365,224,29.462613777744636
1031,114987,A0004,2,224,5.01033786,49.09152414,5.01020785,49.09149618,5.010272855,49.09151016,223,7.623537776241675
1032,115086,A0004,2,222,4.99690412,49.09189253,4.99676911,49.09190619,4.996836614999999,49.09189936,222,7.012442755313008
1033,115204,A0004,2,239,5.21926369,49.0913362,5.21912838,49.09132536,5.2191960349999995,49.09133078,239,8.86778095849855
1034,115318,A0004,2,254,5.42392807,49.10735569,5.42379239,49.1073548,5.42386023,49.107355245,255,25.67678052957888
1035,115418,A0004,2,253,5.41126476,49.11051083,5.41114439,49.11055285,5.411204574999999,49.11053184,254,11.308115362656062
1036,115517,A0004,2,252,5.40093977,49.11610731,5.40084836,49.11617484,5.400894065,49.116141075,253,15.591799040393909
1037,115618,A0004,2,252,5.38856859,49.11914595,5.38843261,49.11913429,5.3885006,49.11914012,252,42.690785215110566
1038,115718,A0004,2,251,5.37611114,49.11574042,5.3760041,49.1156853,5.37605762,49.11571286,251,45.20006369462119
1039,115818,A0004,2,250,5.36470168,49.1108778,5.36457255,49.11084509,5.364637115,49.110861445,250,38.99784357567891
1040,115918,A0004,2,249,5.35132776,49.10906168,5.35119492,49.10904177,5.351261340000001,49.109051725,249,4.359926280904315
1041,116019,A0004,2,247,5.33793214,49.10673791,5.33779958,49.1067164,5.337865860000001,49.106727155,248,14.196128561471253
1042,116119,A0004,2,246,5.32503788,49.10370992,5.3249104,49.10367928,5.32497414,49.1036946,247,8.225208388412245
1043,116219,A0004,2,245,5.31208259,49.10111872,5.31196522,49.10107205,5.312023905,49.101095385,246,57.090219467656546
1044,116319,A0004,2,245,5.29936831,49.09821954,5.29923112,49.0982168,5.299299715,49.09821817,245,47.797921465907436
1045,116418,A0004,2,244,5.28592745,49.0972601,5.28579255,49.09724636,5.28586,49.09725323,244,5.54276169535948
1046,116519,A0004,2,243,5.27226946,49.09585624,5.27213534,49.09584024,5.2722024,49.09584824,243,24.188093361039126
1047,116619,A0004,2,242,5.25911606,49.09339388,5.25898263,49.09337464,5.259049345,49.09338426,242,7.130562384298488
1048,116719,A0004,2,241,5.24596679,49.09102747,5.24584084,49.09099319,5.245903815,49.09101033,241,4.569009194543338
1049,116817,A0004,2,240,5.23285288,49.09122936,5.23271928,49.09125147,5.23278608,49.091240415,240,10.923859988876746
1050,116998,A0004,2,33,2.83009653,48.84598846,2.83000683,48.84592097,2.83005168,48.845954715000005,34,11.50143724973475
1051,117097,A0004,2,33,2.82006446,48.84004651,2.8199518,48.83999481,2.82000813,48.84002066,33,7.273314274547564
1052,117197,A0004,2,32,2.80808168,48.83578568,2.80795464,48.83575288,2.80801816,48.83576928,32,6.863114827222301
1053,117297,A0004,2,31,2.79490739,48.83351871,2.79477137,48.83350609,2.79483938,48.833512400000004,31,3.989549773077481
1054,117397,A0004,2,30,2.78136595,48.83246554,2.78123052,48.83245536,2.781298235,48.83246045,30,3.7840102503237816
1055,117496,A0004,2,29,2.76794697,48.83145455,2.76781188,48.83144451,2.7678794250000003,48.83144953,29,12.335875702509723
1056,117596,A0004,2,28,2.75439441,48.83043008,2.75426021,48.83042016,2.75432731,48.83042512,28,13.63898605014681
1057,117696,A0004,2,27,2.74084728,48.82940027,2.74071079,48.82939021,2.740779035,48.82939524,27,12.385115104779826
1058,117796,A0004,2,26,2.72724148,48.82885909,2.72710525,48.82886164,2.727173365,48.828860365,26,8.138615719959393
1059,117896,A0004,2,25,2.71364076,48.82956052,2.71350399,48.82956846,2.713572375,48.829564489999996,25,6.580318514892534
1060,118028,A0004,2,257,5.44734917,49.11591226,5.44721586,49.11589299,5.4472825149999995,49.115902625000004,257,22.328297145213703
1061,118128,A0004,2,256,5.43591359,49.11112811,5.4358108,49.11106885,5.435862195,49.11109848,256,1.3510738754372729
1062,118312,A0004,2,262,5.5133129,49.11928628,5.51317638,49.1192847,5.51324464,49.119285489999996,262,34.145800953376856
1063,118411,A0004,2,261,5.49979447,49.11955681,5.49965931,49.11957533,5.49972689,49.119566070000005,261,28.963149790424893
1064,118512,A0004,2,260,5.48641602,49.12166711,5.48627758,49.12166136,5.4863468,49.121664235,260,2.884510440587791
1065,118611,A0004,2,259,5.47318909,49.12029582,5.47305438,49.12031001,5.473121734999999,49.120302914999996,259,26.73784126995276
1066,118812,A0004,2,263,5.54069096,49.11920109,5.54055483,49.11920143,5.540622895,49.11920126,264,38.7037841830953
1067,118997,A0004,2,292,5.88484019,49.19718659,5.88470421,49.19718214,5.8847722000000005,49.197184365,292,26.975527250868666
1068,119097,A0004,2,291,5.87119723,49.19636774,5.87106233,49.19634899,5.87112978,49.196358364999995,291,15.45831033864116
1069,119198,A0004,2,289,5.85806129,49.19355929,5.85793379,49.19352724,5.8579975399999995,49.193543265,290,7.1989045732339
1070,119297,A0004,2,289,5.84528365,49.19051331,5.84514986,49.19049064,5.845216755,49.190501975000004,289,11.919609945522602
1071,119397,A0004,2,288,5.8316937,49.18929128,5.83155896,49.18927653,5.83162633,49.189283904999996,288,7.249992583195489
1072,119497,A0004,2,287,5.81842902,49.18708388,5.81829536,49.18706586,5.81836219,49.187074870000004,287,3.139782373180748
1073,119797,A0004,2,284,5.77942961,49.17880966,5.77930065,49.1787809,5.77936513,49.17879528,284,4.718069759674788
1074,119897,A0004,2,282,5.76670927,49.17548207,5.76658717,49.17543961,5.76664822,49.17546084,283,11.207995615810917
1075,119997,A0004,2,281,5.75551342,49.17032151,5.75541133,49.17026028,5.7554623750000005,49.170290895,282,35.07651076505846
1076,120097,A0004,2,280,5.74624197,49.16370744,5.74615115,49.1636396,5.74619656,49.16367352,281,14.548363442227004
1077,120197,A0004,2,279,5.73689989,49.15711863,5.73679946,49.15705739,5.736849675,49.157088009999995,280,22.349451596516314
1078,120297,A0004,2,278,5.72613967,49.15156304,5.72602579,49.15151334,5.72608273,49.15153819,279,3.364011966943807
1079,120396,A0004,2,277,5.71452269,49.14697559,5.71440701,49.1469279,5.714464850000001,49.146951744999996,278,16.069206531177755
1080,120497,A0004,2,276,5.70304713,49.1418979,5.70293153,49.14184845,5.702989329999999,49.141873175,277,31.36873927040475
1081,120597,A0004,2,276,5.69101436,49.13761356,5.69088742,49.13757745,5.69095089,49.137595505,276,18.163109321114373
1082,120697,A0004,2,275,5.67853225,49.13388538,5.67841072,49.13384367,5.678471484999999,49.133864525,275,19.395601874092456
1083,120797,A0004,2,274,5.66620242,49.12997453,5.66607401,49.12994392,5.666138215,49.129959225,274,25.845411204171768
1084,120897,A0004,2,273,5.65285243,49.12815936,5.65271515,49.12815362,5.65278379,49.128156489999995,273,10.83377272542128
1085,120997,A0004,2,272,5.63919612,49.12746736,5.63906182,49.12745371,5.63912897,49.127460535,272,4.556784426442241
1086,121096,A0004,2,271,5.62568951,49.12691498,5.6255532,49.12691585,5.625621355,49.126915415,271,13.499905014480913
1087,121196,A0004,2,270,5.61207543,49.12612653,5.61194137,49.12610574,5.612008400000001,49.126116135000004,270,6.486970663758658
1088,121296,A0004,2,269,5.59920603,49.12311082,5.59907672,49.12308211,5.599141375,49.123096465,269,5.537301697371735
1089,121696,A0004,2,265,5.55279514,49.11537043,5.55268709,49.11542629,5.552741115,49.11539836,265,74.10862077610288
1090,121751,A0004,2,354,6.2530812,49.16042469,6.25306361,49.16051316,6.253072404999999,49.160468925,324,30.016923785489283
1091,121851,A0004,2,352,6.25063522,49.16923141,6.25063337,49.16932187,6.250634295,49.16927664,323,8.695356829380792
1092,121951,A0004,2,351,6.24867443,49.17804737,6.24861525,49.17812899,6.248644840000001,49.17808818,322,1.8062493841559737
1093,122052,A0004,2,348,6.23919453,49.18443099,6.23907185,49.18447049,6.23913319,49.18445074,321,3.4716278816419734
1094,122151,A0004,2,346,6.22679805,49.1880317,6.22668249,49.18808153,6.2267402700000005,49.188056615,320,1.6704454374380198
1095,122251,A0004,2,345,6.21646359,49.19394742,6.21635974,49.194007,6.216411665,49.19397721,319,2.5399615886050815
1096,122452,A0004,2,340,6.19129998,49.20061554,6.19116216,49.20062239,6.191231070000001,49.200618965000004,317,8.23504622237838
1097,122552,A0004,2,338,6.17760965,49.20126563,6.17747326,49.20126206,6.177541455,49.201263845,316,5.378037064329437
1098,122652,A0004,2,336,6.16495008,49.1980696,6.16482891,49.19802679,6.164889495,49.198048195,315,12.226387252252906
1099,122752,A0004,2,334,6.15193715,49.19606499,6.15180248,49.19608279,6.1518698149999995,49.19607389,314,6.576132473250837
1100,122852,A0004,2,332,6.14123953,49.20127588,6.14116135,49.2013504,6.14120044,49.201313139999996,313,4.703514795114306
1101,123052,A0004,2,329,6.11811733,49.20529534,6.11798643,49.20526802,6.118051879999999,49.20528168,311,4.212423338519057
1102,123152,A0004,2,326,6.10576508,49.2015645,6.10564758,49.20151849,6.10570633,49.201541495,310,12.34723633920335
1103,123353,A0004,2,322,6.08536871,49.18981897,6.08529144,49.18974456,6.085330075,49.189781765,308,7.433212927318684
1104,123453,A0004,2,321,6.07572966,49.18422318,6.07559377,49.18421762,6.075661715000001,49.1842204,307,5.32954514999712
1105,123553,A0004,2,319,6.06304279,49.18131478,6.06291829,49.18127807,6.06298054,49.181296425,306,2.0239276678174374
1106,123653,A0004,2,316,6.04960908,49.17960159,6.04947424,49.17958818,6.04954166,49.179594885,305,10.218295107111935
1107,123753,A0004,2,314,6.03617879,49.18041352,6.0360481,49.18044127,6.036113445,49.180427395,304,3.268167979153051
1108,123953,A0004,2,311,6.00921043,49.18330126,6.00908214,49.18333283,6.009146285,49.183317044999995,302,4.604120327384504
1109,124052,A0004,2,309,5.99767624,49.18793319,5.99757499,49.18799382,5.9976256150000005,49.187963505,301,5.38996960403295
1110,124152,A0004,2,307,5.98912094,49.19496259,5.98902884,49.19503067,5.9890748899999995,49.194996630000006,300,1.05655177717529
1111,124252,A0004,2,305,5.97707137,49.19882005,5.97693722,49.19883918,5.977004295,49.198829615,299,49.80561941709562
1112,124352,A0004,2,303,5.964666,49.20260496,5.96454018,49.20264393,5.964603090000001,49.202624445,298,50.553207398702675
1113,124452,A0004,2,301,5.95126415,49.20417508,5.95112658,49.20417768,5.951195365,49.20417638,297,32.19193444726915
1114,124552,A0004,2,299,5.939026,49.20064394,5.93891094,49.20059513,5.938968470000001,49.200619535,296,36.85135533572618
1115,124753,A0004,2,295,5.91191169,49.19841182,5.91177597,49.19842142,5.9118438300000005,49.19841662,294,34.34149444759879
1116,124852,A0004,2,293,5.89840161,49.19848692,5.89826679,49.19847297,5.8983342,49.198479945,293,10.397894210898235
1117,124924,A0004,2,325,6.25138184,49.15156229,6.25142982,49.15164656,6.2514058299999995,49.151604425,325,4.283829398670113
1118,125010,A0004,2,327,6.24834683,49.13430325,6.24828329,49.13438267,6.2483150599999995,49.13434296,327,2.2476507115958335
1119,125111,A0004,2,326,6.24684876,49.14316058,6.24687382,49.14324894,6.24686129,49.14320476,326,8.50142674719672
1120,125436,A0004,2,332,6.32455951,49.13251877,6.32442802,49.13249258,6.324493765,49.132505675,333,5.886473007929812
1121,125466,A0004,2,340,6.37851815,49.13784674,6.37839225,49.1378129,6.378455199999999,49.13782982,337,13.392546057722514
1122,125666,A0004,2,336,6.35164616,49.13560297,6.351509,49.13559826,6.35157758,49.135600615,335,7.266353434579884
1123,125767,A0004,2,334,6.33790395,49.1345968,6.33776993,49.13458156,6.337836940000001,49.13458918,334,5.417137546197465
1124,125848,A0004,2,346,6.4437479,49.14067191,6.44361507,49.1406925,6.443681485,49.140682205000005,342,4.354837607179442
1125,125947,A0004,2,344,6.43041918,49.14200669,6.43028137,49.14199854,6.430350275,49.142002615,341,4.442394080663554
1126,126048,A0004,2,342,6.41761176,49.1387696,6.41749364,49.1387233,6.4175527,49.13874645,340,0.3752722258694861
1127,126439,A0004,2,345,6.47098355,49.14109645,6.47084671,49.14108978,6.47091513,49.141093115000004,344,1.62392337198222
1128,126539,A0004,2,343,6.45727482,49.1404091,6.4571389,49.14040209,6.45720686,49.140405595000004,343,7.083786883401443
1129,126659,A0004,2,346,6.49663351,49.1356763,6.49651112,49.13571639,6.496572315,49.135696345,346,4.040852589698116
1130,126948,A0004,2,1,6.73620393,49.13471268,6.73607169,49.13468784,6.736137810000001,49.13470026,364,1.3145550802716566
1131,127047,A0004,2,0,6.7230934,49.1361566,6.72295794,49.13616439,6.72302567,49.136160495,363,10.061485013424575
1132,127088,A0004,2,365,6.74923741,49.13782888,6.74910829,49.13779757,6.74917285,49.137813225,365,6.656899728242288
1133,127195,A0004,2,366,6.76261446,49.13857852,6.76248295,49.13860305,6.762548705,49.138590785000005,366,3.535265810335652
1134,127296,A0004,2,368,6.78770641,49.13568899,6.78757925,49.13565553,6.78764283,49.13567226,368,3.4089556555746943
1135,127393,A0004,2,367,6.77492403,49.13452993,6.77479661,49.13456245,6.77486032,49.134546189999995,367,16.838228498243144
1136,127500,A0004,2,394,7.06753351,49.02919756,7.06749549,49.02928356,7.0675145,49.029240560000005,393,995.68438104949
1137,127600,A0004,2,393,7.06074879,49.03688723,7.0606534,49.03695102,7.060701095,49.036919125,393,7.173629265646744
1138,127700,A0004,2,392,7.04953711,49.04196137,7.04941362,49.04199823,7.049475365,49.0419798,392,7.750981052608184
1139,127801,A0004,2,391,7.03610394,49.04364337,7.03596785,49.04363759,7.0360358949999995,49.04364048,391,6.467162553252883
1140,127901,A0004,2,390,7.02270018,49.0419781,7.02256572,49.04196252,7.02263295,49.041970309999996,390,8.705342952784958
1141,128000,A0004,2,389,7.00940913,49.04268621,7.00928386,49.04272183,7.009346495,49.04270402,389,10.458742630007336
1142,128101,A0004,2,388,6.99742911,49.04707678,6.9972967,49.04709885,6.997362904999999,49.047087815,388,20.186896076526374
1143,128201,A0004,2,387,6.98402405,49.0488156,6.98389486,49.04884797,6.983959455000001,49.048831785,387,7.003830988569845
1144,128301,A0004,2,386,6.97317565,49.05411279,6.97309221,49.05418383,6.9731339299999995,49.05414831,386,7.215260729274305
1145,128402,A0004,2,385,6.96252012,49.05956414,6.96238865,49.05958806,6.962454385,49.0595761,385,4.806694120733035
1146,128501,A0004,2,384,6.94905746,49.06046274,6.94892402,49.06048507,6.948990739999999,49.060473904999995,384,1.3114493758363204
1147,128600,A0004,2,383,6.93785638,49.06523192,6.9377546,49.06529153,6.937805490000001,49.065261725,383,2.789686680239468
1148,128700,A0004,2,382,6.92565781,49.06902582,6.92552181,49.06903895,6.92558981,49.069032385,382,10.970802276731188
1149,128800,A0004,2,381,6.91218027,49.07034784,6.91205345,49.07038079,6.91211686,49.070364315,381,6.007797629317361
1150,128898,A0004,2,380,6.90030098,49.07443614,6.90018045,49.07447871,6.900240715,49.074457425000006,380,16.55096818688253
1151,128999,A0004,2,379,6.88751228,49.07783585,6.88738996,49.07787746,6.88745112,49.077856655000005,379,32.99551082056837
